23.761000	23.761000	B
23.792000	23.792000	B
23.880000	23.880000	B
24.025000	24.025000	B
24.185000	24.185000	B
24.352000	24.352000	B
24.654000	24.654000	B
24.815000	24.815000	B
24.991000	24.991000	B
25.284000	25.284000	B
25.445000	25.445000	B
25.621000	25.621000	B
25.914000	25.914000	B
26.075000	26.075000	B
26.250000	26.250000	B
26.544000	26.544000	B
26.705000	26.705000	B
26.881000	26.881000	B
27.185000	27.185000	B
27.345000	27.345000	B
27.521000	27.521000	B
27.815000	27.815000	B
27.975000	27.975000	B
28.151000	28.151000	B
28.445000	28.445000	B
28.605000	28.605000	B
28.781000	28.781000	B
29.075000	29.075000	B
29.234000	29.234000	B
29.301000	29.301000	B
29.398000	29.398000	B
29.415000	29.415000	B
29.481000	29.481000	B
29.544000	29.544000	B
29.611000	29.611000	B
29.715000	29.715000	B
29.870000	29.870000	B
29.886000	29.886000	B
29.952000	29.952000	B
30.024000	30.024000	B
30.184000	30.184000	B
30.251000	30.251000	B
30.348000	30.348000	B
30.365000	30.365000	B
30.432000	30.432000	B
30.504000	30.504000	B
30.655000	30.655000	B
30.722000	30.722000	B
30.846000	30.846000	B
30.999000	30.999000	B
31.021000	31.021000	B
31.160000	31.160000	B
31.316000	31.316000	B
31.465000	31.465000	B
31.605000	31.605000	B
31.765000	31.765000	B
31.930000	31.930000	B
32.235000	32.235000	B
32.395000	32.395000	B
32.562000	32.562000	B
32.865000	32.865000	B
33.025000	33.025000	B
33.201000	33.201000	B
33.505000	33.505000	B
33.654000	33.654000	B
33.831000	33.831000	B
34.135000	34.135000	B
34.284000	34.284000	B
34.461000	34.461000	B
34.765000	34.765000	B
34.914000	34.914000	B
35.091000	35.091000	B
35.395000	35.395000	B
35.544000	35.544000	B
35.730000	35.730000	B
36.025000	36.025000	B
36.185000	36.185000	B
36.361000	36.361000	B
36.654000	36.654000	B
36.814000	36.814000	B
36.881000	36.881000	B
36.978000	36.978000	B
36.995000	36.995000	B
37.062000	37.062000	B
37.134000	37.134000	B
37.201000	37.201000	B
37.285000	37.285000	B
37.448000	37.448000	B
37.464000	37.464000	B
37.532000	37.532000	B
37.604000	37.604000	B
37.764000	37.764000	B
37.831000	37.831000	B
37.919000	37.919000	B
37.936000	37.936000	B
37.943000	37.943000	B
38.239000	38.239000	B
38.280000	38.280000	B
38.395000	38.395000	B
38.481000	38.481000	B
38.545000	38.545000	B
38.586000	38.586000	B
38.609000	38.609000	B
38.756000	38.756000	B
38.776000	38.776000	B
39.024000	39.024000	B
39.185000	39.185000	B
39.344000	39.344000	B
39.584000	39.584000	B
39.660000	39.660000	B
39.670000	39.670000	B
39.815000	39.815000	B
39.992000	39.992000	B
40.214000	40.214000	B
40.292000	40.292000	B
40.300000	40.300000	B
40.445000	40.445000	B
40.834000	40.834000	B
40.921000	40.921000	B
40.930000	40.930000	B
41.075000	41.075000	B
41.252000	41.252000	B
41.464000	41.464000	B
41.560000	41.560000	B
41.705000	41.705000	B
41.881000	41.881000	B
42.104000	42.104000	B
42.201000	42.201000	B
42.345000	42.345000	B
42.522000	42.522000	B
42.734000	42.734000	B
42.831000	42.831000	B
42.975000	42.975000	B
43.364000	43.364000	B
43.461000	43.461000	B
43.605000	43.605000	B
43.782000	43.782000	B
43.834000	43.834000	B
43.913000	43.913000	B
44.090000	44.090000	B
44.120000	44.120000	B
44.234000	44.234000	B
44.397000	44.397000	B
44.624000	44.624000	B
44.729000	44.729000	B
44.752000	44.752000	B
44.865000	44.865000	B
45.042000	45.042000	B
45.264000	45.264000	B
45.361000	45.361000	B
45.505000	45.505000	B
45.668000	45.668000	B
45.894000	45.894000	B
45.991000	45.991000	B
46.135000	46.135000	B
46.302000	46.302000	B
46.524000	46.524000	B
46.621000	46.621000	B
46.765000	46.765000	B
47.154000	47.154000	B
47.251000	47.251000	B
47.395000	47.395000	B
47.562000	47.562000	B
47.784000	47.784000	B
47.881000	47.881000	B
48.025000	48.025000	B
48.424000	48.424000	B
48.526000	48.526000	B
48.552000	48.552000	B
48.655000	48.655000	B
48.836000	48.836000	B
48.995000	48.995000	B
49.055000	49.055000	B
49.138000	49.138000	B
49.151000	49.151000	B
49.284000	49.284000	B
49.448000	49.448000	B
49.684000	49.684000	B
49.781000	49.781000	B
49.914000	49.914000	B
50.092000	50.092000	B
50.314000	50.314000	B
50.411000	50.411000	B
50.544000	50.544000	B
50.944000	50.944000	B
51.041000	51.041000	B
51.185000	51.185000	B
51.362000	51.362000	B
51.584000	51.584000	B
51.661000	51.661000	B
51.670000	51.670000	B
51.815000	51.815000	B
52.214000	52.214000	B
52.292000	52.292000	B
52.300000	52.300000	B
52.445000	52.445000	B
52.622000	52.622000	B
52.834000	52.834000	B
52.921000	52.921000	B
52.930000	52.930000	B
53.075000	53.075000	B
53.464000	53.464000	B
53.560000	53.560000	B
53.705000	53.705000	B
53.882000	53.882000	B
53.943000	53.943000	B
54.023000	54.023000	B
54.200000	54.200000	B
54.230000	54.230000	B
54.345000	54.345000	B
54.503000	54.503000	B
54.734000	54.734000	B
54.831000	54.831000	B
54.975000	54.975000	B
55.152000	55.152000	B
55.364000	55.364000	B
55.461000	55.461000	B
55.605000	55.605000	B
55.994000	55.994000	B
56.091000	56.091000	B
56.235000	56.235000	B
56.412000	56.412000	B
56.624000	56.624000	B
56.721000	56.721000	B
56.865000	56.865000	B
57.264000	57.264000	B
57.361000	57.361000	B
57.505000	57.505000	B
57.671000	57.671000	B
57.894000	57.894000	B
57.991000	57.991000	B
58.135000	58.135000	B
58.524000	58.524000	B
58.626000	58.626000	B
58.652000	58.652000	B
58.765000	58.765000	B
58.937000	58.937000	B
59.095000	59.095000	B
59.155000	59.155000	B
59.238000	59.238000	B
59.251000	59.251000	B
59.407000	59.407000	B
59.544000	59.544000	B
59.738000	59.738000	B
59.864000	59.864000	B
60.045000	60.045000	B
60.186000	60.186000	B
60.367000	60.367000	B
60.504000	60.504000	B
60.661000	60.661000	B
60.815000	60.815000	B
61.135000	61.135000	B
61.300000	61.300000	B
61.444000	61.444000	B
61.607000	61.607000	B
61.700000	61.700000	B
61.763000	61.763000	B
61.930000	61.930000	B
62.074000	62.074000	B
62.259000	62.259000	B
62.394000	62.394000	B
62.569000	62.569000	B
62.705000	62.705000	B
62.897000	62.897000	B
63.024000	63.024000	B
63.200000	63.200000	B
63.344000	63.344000	B
63.529000	63.529000	B
63.654000	63.654000	B
63.817000	63.817000	B
63.893000	63.893000	B
63.975000	63.975000	B
64.116000	64.116000	B
64.147000	64.147000	B
64.214000	64.214000	B
64.297000	64.297000	B
64.365000	64.365000	B
64.460000	64.460000	B
64.604000	64.604000	B
64.789000	64.789000	B
64.914000	64.914000	B
65.095000	65.095000	B
65.236000	65.236000	B
65.417000	65.417000	B
65.544000	65.544000	B
65.716000	65.716000	B
65.865000	65.865000	B
66.185000	66.185000	B
66.358000	66.358000	B
66.504000	66.504000	B
66.657000	66.657000	B
66.751000	66.751000	B
66.813000	66.813000	B
66.987000	66.987000	B
67.134000	67.134000	B
67.309000	67.309000	B
67.444000	67.444000	B
67.625000	67.625000	B
67.766000	67.766000	B
67.936000	67.936000	B
68.074000	68.074000	B
68.250000	68.250000	B
68.394000	68.394000	B
68.569000	68.569000	B
68.704000	68.704000	B
68.867000	68.867000	B
68.933000	68.933000	B
68.943000	68.943000	B
69.025000	69.025000	B
69.167000	69.167000	B
69.197000	69.197000	B
69.264000	69.264000	B
69.359000	69.359000	B
69.425000	69.425000	B
69.520000	69.520000	B
69.583000	69.583000	B
69.735000	69.735000	B
69.894000	69.894000	B
70.054000	70.054000	B
70.160000	70.160000	B
70.216000	70.216000	B
70.367000	70.367000	B
70.524000	70.524000	B
70.684000	70.684000	B
70.774000	70.774000	B
70.835000	70.835000	B
70.996000	70.996000	B
71.155000	71.155000	B
71.315000	71.315000	B
71.409000	71.409000	B
71.464000	71.464000	B
71.556000	71.556000	B
71.625000	71.625000	B
71.708000	71.708000	B
71.847000	71.847000	B
71.890000	71.890000	B
71.918000	71.918000	B
71.945000	71.945000	B
72.039000	72.039000	B
72.093000	72.093000	B
72.195000	72.195000	B
72.265000	72.265000	B
72.424000	72.424000	B
72.584000	72.584000	B
72.679000	72.679000	B
72.736000	72.736000	B
72.897000	72.897000	B
73.054000	73.054000	B
73.214000	73.214000	B
73.296000	73.296000	B
73.363000	73.363000	B
73.456000	73.456000	B
73.525000	73.525000	B
73.684000	73.684000	B
73.834000	73.834000	B
73.917000	73.917000	B
73.958000	73.958000	B
73.993000	73.993000	B
74.076000	74.076000	B
74.217000	74.217000	B
74.249000	74.249000	B
74.314000	74.314000	B
74.407000	74.407000	B
74.465000	74.465000	B
74.557000	74.557000	B
74.623000	74.623000	B
74.716000	74.716000	B
74.785000	74.785000	B
74.944000	74.944000	B
75.104000	75.104000	B
75.210000	75.210000	B
75.266000	75.266000	B
75.427000	75.427000	B
75.584000	75.584000	B
75.734000	75.734000	B
75.824000	75.824000	B
75.895000	75.895000	B
76.058000	76.058000	B
76.215000	76.215000	B
76.365000	76.365000	B
76.459000	76.459000	B
76.524000	76.524000	B
76.621000	76.621000	B
76.640000	76.640000	B
76.685000	76.685000	B
76.768000	76.768000	B
76.832000	76.832000	B
76.915000	76.915000	B
76.958000	76.958000	B
76.993000	76.993000	B
77.087000	77.087000	B
77.153000	77.153000	B
77.245000	77.245000	B
77.315000	77.315000	B
77.464000	77.464000	B
77.624000	77.624000	B
77.730000	77.730000	B
77.786000	77.786000	B
77.947000	77.947000	B
78.104000	78.104000	B
78.264000	78.264000	B
78.360000	78.360000	B
78.423000	78.423000	B
78.516000	78.516000	B
78.575000	78.575000	B
78.734000	78.734000	B
78.894000	78.894000	B
78.976000	78.976000	B
79.054000	79.054000	B
79.139000	79.139000	B
79.151000	79.151000	B
79.182000	79.182000	B
79.364000	79.364000	B
79.447000	79.447000	B
79.461000	79.461000	B
79.480000	79.480000	B
79.523000	79.523000	B
79.623000	79.623000	B
79.653000	79.653000	B
79.764000	79.764000	B
79.865000	79.865000	B
79.975000	79.975000	B
80.074000	80.074000	B
80.184000	80.184000	B
80.241000	80.241000	B
80.246000	80.246000	B
80.284000	80.284000	B
80.351000	80.351000	B
80.394000	80.394000	B
80.495000	80.495000	B
80.568000	80.568000	B
80.606000	80.606000	B
80.705000	80.705000	B
80.760000	80.760000	B
80.815000	80.815000	B
80.914000	80.914000	B
81.023000	81.023000	B
81.136000	81.136000	B
81.234000	81.234000	B
81.345000	81.345000	B
81.444000	81.444000	B
81.545000	81.545000	B
81.622000	81.622000	B
81.653000	81.653000	B
81.766000	81.766000	B
81.829000	81.829000	B
81.865000	81.865000	B
81.975000	81.975000	B
82.076000	82.076000	B
82.140000	82.140000	B
82.154000	82.154000	B
82.184000	82.184000	B
82.283000	82.283000	B
82.395000	82.395000	B
82.505000	82.505000	B
82.605000	82.605000	B
82.704000	82.704000	B
82.814000	82.814000	B
82.913000	82.913000	B
82.976000	82.976000	B
83.026000	83.026000	B
83.089000	83.089000	B
83.135000	83.135000	B
83.235000	83.235000	B
83.345000	83.345000	B
84.658000	84.658000	B
